162000	 6.93935230e-02 -1.04190956e+02  3.31973471e-02  4.87238495e-03  4.30113524e-01  8.87081996e-02
163000	 7.10479766e-02 -1.03649315e+02  3.29854786e-02  4.81843017e-03  4.07662183e-01  7.03747720e-02
164000	 6.8777010e-02 -1.0311319e+02  3.2790180e-02  4.7647539e-03  3.9922687e-01  4.1176658e-02
165000	 7.0128933e-02 -1.0258199e+02  3.2599322e-02  4.7130617e-03  3.9642781e-01  2.3263106e-02
166000	 7.1004011e-02 -1.0206000e+02  3.2415498e-02  4.6644537e-03  3.8334668e-01 -3.5754927e-02
167000	 6.8916902e-02 -1.0154106e+02  3.2244984e-02  4.6155704e-03  3.7982255e-01  3.5935558e-02
168000	 6.8707608e-02 -1.0102169e+02  3.2064389e-02  4.5676325e-03  3.9290512e-01 -3.7426595e-02
169000	 7.0486672e-02 -1.0051192e+02  3.1879772e-02  4.5206659e-03  3.9786008e-01 -2.7116446e-02
170000	 6.9419265e-02 -1.0000691e+02  3.1696290e-02  4.4740210e-03  3.8742277e-01  1.3373004e-03
171000	 7.0324987e-02 -9.9512085e+01  3.1530038e-02  4.4286503e-03  3.6348051e-01  1.3503858e-02
172000	 7.0049725e-02 -9.9025223e+01  3.1370167e-02  4.3838094e-03  3.7256399e-01 -4.4501379e-02
173000	 7.0845045e-02 -9.8545334e+01  3.1211682e-02  4.3397639e-03  3.5487783e-01  1.3074470e-02
174000	 6.9332585e-02 -9.8069275e+01  3.1068141e-02  4.2962111e-03  3.5080698e-01 -4.4986507e-04
175000	 6.9307879e-02 -9.7594948e+01  3.0918391e-02  4.2532263e-03  3.5716861e-01 -5.3847539e-03
176000	 7.0480414e-02 -9.7124298e+01  3.0766796e-02  4.2115212e-03  3.6449721e-01 -1.9903772e-02
177000	 7.0808485e-02 -9.6652641e+01  3.0608514e-02  4.1713463e-03  3.6525050e-01 -6.8374284e-02
178000	 7.0885941e-02 -9.6187508e+01  3.0453231e-02  4.1315062e-03  3.6361301e-01 -4.5102041e-02
179000	 7.2203226e-02 -9.5728462e+01  3.0296320e-02  4.0917443e-03  3.5987917e-01  8.2720071e-03
180000	 7.2497614e-02 -9.5271347e+01  3.0135248e-02  4.0527890e-03  3.6975983e-01 -1.6509319e-02
181000	 7.1740456e-02 -9.4821823e+01  2.9980009e-02  4.0150546e-03  3.4937420e-01 -5.2124314e-02
182000	 7.30413944e-02 -9.43774490e+01  2.98344716e-02  3.97838233e-03  3.55556250e-01 -1.02603614e-01
183000	 7.3918372e-02 -9.3937187e+01  2.9690588e-02  3.9422684e-03  3.4788421e-01 -9.0208441e-02
184000	 7.5337000e-02 -9.3498741e+01  2.9536838e-02  3.9080512e-03  3.6425453e-01 -2.1646671e-01
185000	 7.4467801e-02 -9.3060013e+01  2.9379580e-02  3.8743340e-03  3.6310270e-01 -1.3956763e-01
186000	 7.4537069e-02 -9.2632027e+01  2.9227782e-02  3.8409932e-03  3.5413358e-01 -1.4703985e-01
187000	 7.4985519e-02 -9.2204964e+01  2.9078795e-02  3.8078090e-03  3.5107654e-01 -1.2926473e-01
188000	 7.6026976e-02 -9.1779579e+01  2.8931409e-02  3.7750972e-03  3.5471931e-01 -1.4496088e-01
189000	 7.2828494e-02 -9.1359589e+01  2.8780155e-02  3.7432867e-03  3.6071619e-01 -2.1896441e-01
190000	 7.4317969e-02 -9.0947403e+01  2.8633021e-02  3.7119351e-03  3.3837384e-01 -1.5514836e-01
191000	 7.3199488e-02 -9.0539139e+01  2.8496614e-02  3.6807333e-03  3.4138724e-01 -1.9205588e-01
192000	 7.3897757e-02 -9.0139763e+01  2.8362133e-02  3.6505065e-03  3.3612522e-01 -2.1111308e-01
193000	 7.6254040e-02 -8.9741798e+01  2.8232697e-02  3.6205605e-03  3.3477524e-01 -1.6723052e-01
194000	 7.3369160e-02 -8.9339462e+01  2.8093359e-02  3.5909780e-03  3.5619232e-01 -1.7192934e-01
195000	 7.3491171e-02 -8.8942017e+01  2.7952926e-02  3.5621081e-03  3.4314135e-01 -1.5914924e-01
196000	 7.5996719e-02 -8.8553665e+01  2.7821079e-02  3.5332646e-03  3.2461476e-01 -1.7328630e-01
197000	 7.3864289e-02 -8.8173027e+01  2.7698763e-02  3.5049920e-03  3.2231730e-01 -2.1598317e-01
198000	 7.4677289e-02 -8.7785728e+01  2.7572606e-02  3.4773028e-03  3.3020908e-01 -1.2768719e-01
199000	 7.5093813e-02 -8.7402580e+01  2.7444681e-02  3.4482786e-03  3.3452117e-01 -6.9539562e-02
200000	 7.5023882e-02 -8.7022003e+01  2.7321815e-02  3.4191858e-03  3.2083464e-01 -1.1326127e-02
201000	 7.7082634e-02 -8.6648964e+01  2.7197322e-02  3.3908705e-03  3.2672802e-01 -9.6684545e-02
202000	 7.7311754e-02 -8.6277931e+01  2.7064683e-02  3.3633439e-03  3.4146258e-01 -9.4696254e-02
203000	 7.4668340e-02 -8.5910187e+01  2.6934065e-02  3.3361425e-03  3.2375976e-01 -1.3074601e-01
204000	 7.5385034e-02 -8.5539955e+01  2.6811343e-02  3.3098271e-03  3.2261425e-01 -1.0946297e-01
205000	 7.6204173e-02 -8.5179810e+01  2.6690545e-02  3.2841773e-03  3.1371099e-01 -1.4122523e-01
206000	 7.7118844e-02 -8.4825745e+01  2.6577191e-02  3.2587508e-03  3.0688655e-01 -1.0140286e-01
207000	 7.7738218e-02 -8.4465256e+01  2.6459839e-02  3.2333496e-03  3.1719854e-01 -1.1102668e-01
208000	 7.7331685e-02 -8.4106178e+01  2.6333880e-02  3.2088726e-03  3.3090663e-01 -1.9128476e-01
209000	 7.6874964e-02 -8.3752678e+01  2.6210075e-02  3.1847057e-03  3.2057923e-01 -1.3914403e-01
210000	 7.6869577e-02 -8.3407936e+01  2.6094180e-02  3.1605023e-03  3.2032663e-01 -1.3731335e-01
211000	 7.5301625e-02 -8.3062874e+01  2.5978122e-02  3.1363808e-03  3.1688294e-01 -1.3047923e-01
212000	 7.7032343e-02 -8.2722107e+01  2.5864221e-02  3.1129867e-03  3.0795655e-01 -1.3321735e-01
213000	 7.6673612e-02 -8.2385315e+01  2.5754053e-02  3.0899367e-03  3.0027303e-01 -1.0730895e-01
214000	 7.6210991e-02 -8.2051788e+01  2.5648588e-02  3.0664555e-03  3.0422893e-01 -4.7238104e-02
215000	 7.6655872e-02 -8.1717628e+01  2.5540045e-02  3.0431841e-03  3.0295694e-01 -7.1819022e-02
216000	 7.7623814e-02 -8.1387062e+01  2.5430867e-02  3.0204006e-03  3.0228439e-01 -7.6253742e-02
217000	 7.8867473e-02 -8.1060135e+01  2.5325885e-02  2.9981923e-03  2.9386765e-01 -1.3796733e-01
218000	 7.7101715e-02 -8.0748611e+01  2.5221922e-02  2.9763246e-03  3.0148873e-01 -9.0740293e-02
219000	 7.5673714e-02 -8.0432373e+01  2.5118990e-02  2.9546844e-03  2.9206091e-01 -1.6082937e-01
220000	 7.6014891e-02 -8.0115883e+01  2.5014628e-02  2.9340901e-03  3.0002922e-01 -2.1781395e-01
221000	 7.7222027e-02 -7.9812691e+01  2.4911223e-02  2.9136203e-03  2.9193532e-01 -1.4299946e-01
222000	 7.7075377e-02 -7.9504951e+01  2.4813076e-02  2.8929731e-03  2.9193941e-01 -1.5714523e-01
223000	 7.7607833e-02 -7.9206108e+01  2.4714921e-02  2.8728158e-03  2.8086111e-01 -1.7555515e-01
224000	 7.7153333e-02 -7.8909302e+01  2.4623318e-02  2.8526129e-03  2.7648339e-01 -1.3407502e-01
225000	 7.7177405e-02 -7.8615479e+01  2.4532178e-02  2.8329403e-03  2.7307692e-01 -1.4798345e-01
226000	 7.7656493e-02 -7.8321884e+01  2.4442559e-02  2.8136370e-03  2.6665825e-01 -1.9113456e-01
227000	 7.8483313e-02 -7.8031761e+01  2.4354743e-02  2.7943582e-03  2.7434236e-01 -1.2676948e-01
228000	 7.7226534e-02 -7.7748192e+01  2.4266711e-02  2.7752812e-03  2.7347067e-01 -1.9462447e-01
229000	 7.6857567e-02 -7.7458992e+01  2.4173919e-02  2.7567358e-03  2.8706715e-01 -1.7031802e-01
230000	 7.6191053e-02 -7.7175560e+01  2.4076620e-02  2.7384527e-03  2.7936929e-01 -2.0921728e-01
231000	 7.8811064e-02 -7.6893051e+01  2.3985298e-02  2.7206379e-03  2.7478346e-01 -2.2363535e-01
232000	 7.6838426e-02 -7.6620552e+01  2.3894895e-02  2.7028618e-03  2.7566063e-01 -2.6476938e-01
233000	 7.5812832e-02 -7.6347694e+01  2.3807989e-02  2.6855823e-03  2.5945100e-01 -1.4053316e-01
234000	 7.7909172e-02 -7.6074768e+01  2.3722835e-02  2.6677947e-03  2.8218406e-01 -1.8173073e-01
235000	 7.6076478e-02 -7.5807495e+01  2.3631008e-02  2.6502726e-03  2.6855093e-01 -1.6779122e-01
236000	 7.9033203e-02 -7.5535263e+01  2.3541858e-02  2.6329458e-03  2.7677250e-01 -2.0436086e-01
237000	 7.8768887e-02 -7.5270103e+01  2.3453958e-02  2.6163501e-03  2.6496834e-01 -2.5681597e-01
238000	 7.6734960e-02 -7.5010757e+01  2.3373622e-02  2.6004368e-03  2.5814396e-01 -2.9711702e-01
239000	 7.6315813e-02 -7.4758087e+01  2.3293160e-02  2.5844504e-03  2.5202501e-01 -3.2260859e-01
